,Nordwest;CHL_mean,Nordwest;CHL_mean_tres_5,Nordwest;CHL_standard_deviation,Nordwest;CHL_standard_deviation_tres_5,Nordwest;CHL_minimum,Nordwest;CHL_minimum_tres_5,Nordwest;CHL_maximum,Nordwest;CHL_maximum_tres_5,Nordwest;CHL_median,Nordwest;CHL_median_tres_5,Nordwest;CHL_percentile_standard_deviation,Nordwest;CHL_percentile_standard_deviation_tres_5,Nordwest;CHL_percentile_3,Nordwest;CHL_percentile_3_tres_5,Nordwest;CHL_percentile_97,Nordwest;CHL_percentile_97_tres_5,Nordwest;CHL_count,Nordwest;CHL_count_tres_5,Nordwest;CHL,Nordwest;CHL_tres_5,Nordwest;CHL_error,Nordwest;CHL_error_tres_5,Korall;CHL_mean,Korall;CHL_mean_tres_5,Korall;CHL_standard_deviation,Korall;CHL_standard_deviation_tres_5,Korall;CHL_minimum,Korall;CHL_minimum_tres_5,Korall;CHL_maximum,Korall;CHL_maximum_tres_5,Korall;CHL_median,Korall;CHL_median_tres_5,Korall;CHL_percentile_standard_deviation,Korall;CHL_percentile_standard_deviation_tres_5,Korall;CHL_percentile_3,Korall;CHL_percentile_3_tres_5,Korall;CHL_percentile_97,Korall;CHL_percentile_97_tres_5,Korall;CHL_count,Korall;CHL_count_tres_5,Korall;CHL,Korall;CHL_tres_5,Korall;CHL_error,Korall;CHL_error_tres_5,Tasman;CHL_mean,Tasman;CHL_mean_tres_5,Tasman;CHL_standard_deviation,Tasman;CHL_standard_deviation_tres_5,Tasman;CHL_minimum,Tasman;CHL_minimum_tres_5,Tasman;CHL_maximum,Tasman;CHL_maximum_tres_5,Tasman;CHL_median,Tasman;CHL_median_tres_5,Tasman;CHL_percentile_standard_deviation,Tasman;CHL_percentile_standard_deviation_tres_5,Tasman;CHL_percentile_3,Tasman;CHL_percentile_3_tres_5,Tasman;CHL_percentile_97,Tasman;CHL_percentile_97_tres_5,Tasman;CHL_count,Tasman;CHL_count_tres_5,Tasman;CHL,Tasman;CHL_tres_5,Tasman;CHL_error,Tasman;CHL_error_tres_5,Süden;CHL_mean,Süden;CHL_mean_tres_5,Süden;CHL_standard_deviation,Süden;CHL_standard_deviation_tres_5,Süden;CHL_minimum,Süden;CHL_minimum_tres_5,Süden;CHL_maximum,Süden;CHL_maximum_tres_5,Süden;CHL_median,Süden;CHL_median_tres_5,Süden;CHL_percentile_standard_deviation,Süden;CHL_percentile_standard_deviation_tres_5,Süden;CHL_percentile_3,Süden;CHL_percentile_3_tres_5,Süden;CHL_percentile_97,Süden;CHL_percentile_97_tres_5,Süden;CHL_count,Süden;CHL_count_tres_5,Süden;CHL,Süden;CHL_tres_5,Süden;CHL_error,Süden;CHL_error_tres_5,Südozean;CHL_mean,Südozean;CHL_mean_tres_5,Südozean;CHL_standard_deviation,Südozean;CHL_standard_deviation_tres_5,Südozean;CHL_minimum,Südozean;CHL_minimum_tres_5,Südozean;CHL_maximum,Südozean;CHL_maximum_tres_5,Südozean;CHL_median,Südozean;CHL_median_tres_5,Südozean;CHL_percentile_standard_deviation,Südozean;CHL_percentile_standard_deviation_tres_5,Südozean;CHL_percentile_3,Südozean;CHL_percentile_3_tres_5,Südozean;CHL_percentile_97,Südozean;CHL_percentile_97_tres_5,Südozean;CHL_count,Südozean;CHL_count_tres_5,Südozean;CHL,Südozean;CHL_tres_5,Südozean;CHL_error,Südozean;CHL_error_tres_5,Komplette Domäne;CHL_mean,Komplette Domäne;CHL_mean_tres_5,Komplette Domäne;CHL_standard_deviation,Komplette Domäne;CHL_standard_deviation_tres_5,Komplette Domäne;CHL_minimum,Komplette Domäne;CHL_minimum_tres_5,Komplette Domäne;CHL_maximum,Komplette Domäne;CHL_maximum_tres_5,Komplette Domäne;CHL_median,Komplette Domäne;CHL_median_tres_5,Komplette Domäne;CHL_percentile_standard_deviation,Komplette Domäne;CHL_percentile_standard_deviation_tres_5,Komplette Domäne;CHL_percentile_3,Komplette Domäne;CHL_percentile_3_tres_5,Komplette Domäne;CHL_percentile_97,Komplette Domäne;CHL_percentile_97_tres_5,Komplette Domäne;CHL_count,Komplette Domäne;CHL_count_tres_5,Komplette Domäne;CHL,Komplette Domäne;CHL_tres_5,Komplette Domäne;CHL_error,Komplette Domäne;CHL_error_tres_5,time,Nordwest;CHL_mean_5,Nordwest;CHL_standard_deviation_5,Nordwest;CHL_minimum_5,Nordwest;CHL_maximum_5,Nordwest;CHL_median_5,Nordwest;CHL_percentile_standard_deviation_5,Nordwest;CHL_percentile_3_5,Nordwest;CHL_percentile_97_5,Nordwest;CHL_count_5,Korall;CHL_mean_5,Korall;CHL_standard_deviation_5,Korall;CHL_minimum_5,Korall;CHL_maximum_5,Korall;CHL_median_5,Korall;CHL_percentile_standard_deviation_5,Korall;CHL_percentile_3_5,Korall;CHL_percentile_97_5,Korall;CHL_count_5,Tasman;CHL_mean_5,Tasman;CHL_standard_deviation_5,Tasman;CHL_minimum_5,Tasman;CHL_maximum_5,Tasman;CHL_median_5,Tasman;CHL_percentile_standard_deviation_5,Tasman;CHL_percentile_3_5,Tasman;CHL_percentile_97_5,Tasman;CHL_count_5,Süden;CHL_mean_5,Süden;CHL_standard_deviation_5,Süden;CHL_minimum_5,Süden;CHL_maximum_5,Süden;CHL_median_5,Süden;CHL_percentile_standard_deviation_5,Süden;CHL_percentile_3_5,Süden;CHL_percentile_97_5,Süden;CHL_count_5,Südozean;CHL_mean_5,Südozean;CHL_standard_deviation_5,Südozean;CHL_minimum_5,Südozean;CHL_maximum_5,Südozean;CHL_median_5,Südozean;CHL_percentile_standard_deviation_5,Südozean;CHL_percentile_3_5,Südozean;CHL_percentile_97_5,Südozean;CHL_count_5,Komplette Domäne;CHL_mean_5,Komplette Domäne;CHL_standard_deviation_5,Komplette Domäne;CHL_minimum_5,Komplette Domäne;CHL_maximum_5,Komplette Domäne;CHL_median_5,Komplette Domäne;CHL_percentile_standard_deviation_5,Komplette Domäne;CHL_percentile_3_5,Komplette Domäne;CHL_percentile_97_5,Komplette Domäne;CHL_count_5,Nordwest;CHL_5,Nordwest;CHL_error_5,Korall;CHL_5,Korall;CHL_error_5,Tasman;CHL_5,Tasman;CHL_error_5,Süden;CHL_5,Süden;CHL_error_5,Südozean;CHL_5,Südozean;CHL_error_5,Komplette Domäne;CHL_5,Komplette Domäne;CHL_error_5
34,0.25261775,,0.09047592,,0.11804333,,0.7002897,,0.25085038,,0.07492313,,0.14561273,,0.46946672,,181.15118,,0.23736218,,0.07411959648132324,,0.121355854,,0.03201961,,0.066525966,,0.25593853,,0.12132793,,0.028779197,,0.07925199,,0.19112743,,138.49084,,0.11729378,,0.04145134449005127,,0.19725783,,0.07242818,,0.10307643,,0.5988452,,0.19082259,,0.05406917,,0.12555426,,0.36405218,,129.89726,,0.19622287,,0.06324189186096191,,0.16101699,,0.048469618,,0.08549419,,0.39677313,,0.15969452,,0.03800046,,0.10363236,,0.26890683,,112.38409,,0.15360764,,0.05496650695800781,,0.15343256,,0.05598996,,0.08893117,,0.34445632,,0.15235423,,0.045855343,,0.097594425,,0.27672917,,40.78045,,0.19176191,,0.10358757972717285,,0.16229087,,0.05489723,,0.08796268,,0.40396252,,0.16050558,,0.044322893,,0.10272926,,0.28536868,,99.29983,,0.17243342,,0.0723186445236206,,2009-07-05,0.26139429211616516,0.09426888823509216,0.12101077288389206,0.7296097874641418,0.2598559856414795,0.07785078883171082,0.14991959929466248,0.48729926347732544,183.0277099609375,0.15017467737197876,0.037308018654584885,0.08276043832302094,0.31649383902549744,0.149822399020195,0.032603371888399124,0.09975854307413101,0.23349642753601074,163.86294555664062,0.19044125080108643,0.06567429006099701,0.10571913421154022,0.5752317905426025,0.18280835449695587,0.047569502145051956,0.12625978887081146,0.3442017734050751,153.05450439453125,0.4130045771598816,0.14578591287136078,0.18951556086540222,1.1404215097427368,0.4155471920967102,0.12108781188726425,0.23914626240730286,0.7458627820014954,147.73866271972656,,,,,,,,,,0.21860262751579285,0.07297062128782272,0.10791701823472977,0.5834802985191345,0.21664276719093323,0.05988701805472374,0.13221779465675354,0.3906937837600708,171.9300994873047,0.24272188544273376,0.07595880962157935,0.16738863289356232,0.05587321639346385,0.169424906373024,0.05606419474127506,0.3608017563819885,0.11827986771723317,,,0.21039710938930511,0.06784517820748931
35,0.25112763,,0.08983698,,0.11775239,,0.6970653,,0.24918659,,0.07425561,,0.1452295,,0.46594542,,180.72267,,0.2355994,,0.07562778949737549,,0.121522166,,0.031921934,,0.06672831,,0.2559991,,0.12154324,,0.028693037,,0.07941771,,0.19106416,,138.66707,,0.11641279,,0.04275618553161621,,0.19654816,,0.070709206,,0.102715194,,0.57965416,,0.19048028,,0.05347999,,0.12515292,,0.35986912,,129.11183,,0.19357069,,0.06165339946746826,,0.1608748,,0.047875527,,0.08546244,,0.39568958,,0.15948379,,0.038076278,,0.10355372,,0.26722687,,112.3174,,0.15030707,,0.05246290683746338,,0.15369156,,0.054904416,,0.08905774,,0.33902156,,0.15289949,,0.04561882,,0.09780629,,0.2729109,,41.1012,,0.19579808,,0.10631702423095703,,0.16219084,,0.05406684,,0.08808205,,0.39801434,,0.16055109,,0.044101354,,0.10277261,,0.28280652,,98.98647,,0.17279628,,0.07276020526885986,,2009-07-06,0.2597592771053314,0.09363686293363571,0.1207921952009201,0.7263850569725037,0.2580808997154236,0.07716083526611328,0.14947804808616638,0.4835353493690491,182.6066436767578,0.15053166449069977,0.03755731135606766,0.08300428837537766,0.32184144854545593,0.15013808012008667,0.03255998343229294,0.10010886192321777,0.2342185378074646,164.33938598632812,0.19071103632450104,0.06686965376138687,0.1056433618068695,0.585040271282196,0.18272575736045837,0.04803980514407158,0.12617650628089905,0.34887072443962097,153.75057983398438,0.4095093309879303,0.14712530374526978,0.18738146126270294,1.138979196548462,0.4113471508026123,0.12230725586414337,0.2368934452533722,0.7459567189216614,143.42724609375,,,,,,,,,,0.21784155070781708,0.07292021811008453,0.1078299880027771,0.5848991870880127,0.21573182940483093,0.05960659682750702,0.13204582035541534,0.3896476626396179,171.88198852539062,0.2429349571466446,0.07780232394649658,0.1576196849346161,0.05394836517154772,0.1865989714860916,0.06070938427884585,0.3733150362968445,0.1094960483428747,,,0.21010322868824005,0.06880817422603115
36,0.24958168,,0.08934934,,0.117817275,,0.6961173,,0.24761918,,0.07380147,,0.14483717,,0.4630001,,181.02032,,0.22946717,,0.07418108463287354,,0.12178735,,0.031779308,,0.06729672,,0.25535,,0.121834576,,0.028683009,,0.07979854,,0.19112338,,140.32524,,0.1159983,,0.04532373428344726,,0.19640504,,0.069409825,,0.10336361,,0.56323993,,0.19044445,,0.05309031,,0.12526478,,0.35769778,,129.2346,,0.19442876,,0.06281363010406495,,0.16074872,,0.04758939,,0.08581206,,0.3927016,,0.1592267,,0.038023848,,0.10394897,,0.26780292,,113.82398,,0.1553333,,0.05398329734802246,,0.15364055,,0.054286845,,0.08944215,,0.33619764,,0.15288079,,0.045325562,,0.09793343,,0.27175722,,41.333378,,0.19268936,,0.10692551612854004,,0.1619897,,0.05355393,,0.0884584,,0.39349973,,0.16035756,,0.043907702,,0.10289838,,0.28187835,,99.43599,,0.172182,,0.07416981220245361,,2009-07-07,0.2579728066921234,0.09306525439023972,0.12087754160165787,0.7249595522880554,0.2562504708766937,0.07671316713094711,0.1489371359348297,0.4801539182662964,182.87298583984375,0.15060009062290192,0.037693195044994354,0.08364913612604141,0.3240531384944916,0.1501787155866623,0.03252585977315903,0.10041802376508713,0.2342342585325241,165.44969177246094,0.19044353067874908,0.064915731549263,0.10516206175088882,0.5486838817596436,0.18246522545814514,0.04815163463354111,0.1256387084722519,0.34800368547439575,153.70504760742188,0.40915313363075256,0.14654818177223206,0.1860235631465912,1.0953116416931152,0.41134917736053467,0.12416110932826996,0.23540756106376648,0.752327561378479,142.37709045410156,,,,,,,,,,0.21689243614673615,0.0723750963807106,0.10798469185829163,0.5788004994392395,0.21475890278816223,0.05941516533493996,0.1317584216594696,0.3878970742225647,172.34747314453125,0.23858025670051575,0.07593254615125034,0.1552276909351349,0.05724560548829572,0.18848441541194916,0.06483982814587819,0.38335180282592773,0.12265005638975708,,,0.2075466513633728,0.07017422546744001
37,0.24852228,,0.089139335,,0.11750873,,0.6941658,,0.24655436,,0.073743746,,0.14442098,,0.4612911,,181.37047,,0.22925289,,0.07398873329162597,,0.12205878,,0.03186903,,0.067365274,,0.25625268,,0.1221338,,0.028735075,,0.07997681,,0.19164927,,141.46524,,0.1143459,,0.04540464401245117,,0.19600376,,0.07027551,,0.10354095,,0.57984525,,0.19003822,,0.052036382,,0.1255027,,0.35614273,,128.25127,,0.198444,,0.06284358501434326,,0.16022465,,0.047679756,,0.08551896,,0.3944392,,0.1586762,,0.038090672,,0.10344492,,0.26779556,,114.60373,,0.16308852,,0.05761721134185791,,0.15326679,,0.052721657,,0.089630455,,0.3292233,,0.15253653,,0.045136075,,0.09818771,,0.26908198,,41.817654,,0.1837879,,0.10390074729919434,,0.1614943,,0.053033598,,0.0884604,,0.39289346,,0.15987836,,0.043541502,,0.10288306,,0.28015906,,99.639565,,0.17126359,,0.07462106227874755,,2009-07-08,0.2567080557346344,0.092841237783432,0.12060591578483582,0.7233084440231323,0.2549686133861542,0.07666932046413422,0.14843332767486572,0.4780377149581909,183.39430236816406,0.15065668523311615,0.03777667507529259,0.08386510610580444,0.3244466781616211,0.15017424523830414,0.032385263592004776,0.1006123349070549,0.23499542474746704,166.68064880371094,0.19090454280376434,0.0656152218580246,0.10516417026519775,0.5487040281295776,0.18285420536994934,0.048616521060466766,0.1255878508090973,0.3532327711582184,151.8231201171875,0.40562862157821655,0.14623355865478516,0.18637658655643463,1.0832149982452393,0.40534043312072754,0.12390144169330597,0.23203131556510925,0.7478796243667603,139.9825897216797,,,,,,,,,,0.21625445783138275,0.07238034904003143,0.10791981220245361,0.5778431296348572,0.21403491497039795,0.05940959230065346,0.13148774206638336,0.38771143555641174,172.69357299804688,0.23883438110351562,0.07548472568392754,0.1519266664981842,0.05452869357610553,0.19660703837871552,0.059806207482893115,0.4194675385951996,0.12306664800982788,,,0.20848262310028076,0.0682950625385547
38,0.24725197,,0.08864086,,0.11692396,,0.68781215,,0.24549572,,0.073713735,,0.1434732,,0.45874977,,181.42177,,0.23428817,,0.07439003944396973,,0.12211052,,0.03171707,,0.067508474,,0.25637302,,0.12220538,,0.028578354,,0.08015781,,0.19108294,,142.86751,,0.113490745,,0.044891223907470704,,0.19554366,,0.06920021,,0.103865184,,0.57643896,,0.1898428,,0.051171068,,0.12576553,,0.3517286,,127.700516,,0.19389704,,0.06413673400878907,,0.15968415,,0.046619214,,0.08481894,,0.38323858,,0.15830414,,0.03805343,,0.10302054,,0.26567543,,115.202736,,0.16694652,,0.06288912296295165,,0.15251374,,0.05209043,,0.08985848,,0.32865933,,0.15168057,,0.044491336,,0.09840649,,0.26632985,,42.36434,,0.17437497,,0.09997803688049317,,0.1608545,,0.052290767,,0.08840915,,0.38912138,,0.15931977,,0.04302682,,0.10281914,,0.27746227,,99.75604,,0.16785818,,0.07455907821655273,,2009-07-09,0.25520578026771545,0.09228873997926712,0.11993953585624695,0.716426432132721,0.25370216369628906,0.07663246989250183,0.14731666445732117,0.4752025008201599,183.65760803222656,0.15054970979690552,0.03762294724583626,0.08380252867937088,0.32352977991104126,0.15013287961483002,0.03221728280186653,0.10072873532772064,0.23425914347171783,166.65367126464844,0.19118307530879974,0.06615298241376877,0.10496023297309875,0.5570994019508362,0.183314710855484,0.048307646065950394,0.12583321332931519,0.3538379371166229,150.26254272460938,0.4012971520423889,0.14726980030536652,0.1858728975057602,1.0713694095611572,0.39952582120895386,0.12339535355567932,0.2299821376800537,0.749747633934021,140.03126525878906,,,,,,,,,,0.21539956331253052,0.07214221358299255,0.10751564800739288,0.5749680399894714,0.21332113444805145,0.059282828122377396,0.13094259798526764,0.3861302435398102,172.59767150878906,0.24259735643863678,0.076344423952564,0.14645691215991974,0.052735109051323545,0.16465945541858673,0.05403591882013643,0.5358988642692566,0.17020112276740293,,,0.20630548894405365,0.06831998638947483
39,0.24599545,,0.08851485,,0.11636527,,0.6880237,,0.2444494,,0.07369535,,0.14254747,,0.45569575,,180.89415,,0.22831897,,0.07360031127929688,,0.12228399,,0.03166233,,0.06760858,,0.25601164,,0.12233264,,0.028550612,,0.080376275,,0.19144465,,143.19138,,0.11714324,,0.043686022758483885,,0.19534676,,0.06834136,,0.10390284,,0.5695889,,0.18978527,,0.050709322,,0.12592413,,0.3496887,,127.20512,,0.20341608,,0.06824057579040527,,0.1589983,,0.046027478,,0.084617876,,0.38094398,,0.15773268,,0.03737692,,0.10291842,,0.26342204,,114.83966,,0.15403259,,0.05729408264160156,,0.15126751,,0.05124064,,0.089573346,,0.32462963,,0.15046114,,0.043584213,,0.097989656,,0.26335913,,42.270115,,0.1708931,,0.09828423500061036,,0.16008228,,0.05166615,,0.08817302,,0.3854985,,0.15861617,,0.04249459,,0.102565035,,0.2751543,,99.40862,,0.16670053,,0.07378655910491944,,2009-07-10,0.2536453902721405,0.0920943170785904,0.11943971365690231,0.7164090871810913,0.2523517310619354,0.0765388235449791,0.14624421298503876,0.47154170274734497,183.0841827392578,0.1505432426929474,0.03787820786237717,0.08381135761737823,0.3263821601867676,0.15002569556236267,0.03226403892040253,0.1010226160287857,0.23542039096355438,166.37110900878906,0.19189555943012238,0.06613416969776154,0.10474113374948502,0.5510687828063965,0.18404795229434967,0.049109041690826416,0.1257140189409256,0.35563144087791443,148.1359405517578,0.39569467306137085,0.1492031067609787,0.1820860505104065,1.0815361738204956,0.39321503043174744,0.12224799394607544,0.22482743859291077,0.7439011335372925,139.59658813476562,,,,,,,,,,0.21458494663238525,0.07215695083141327,0.10715585201978683,0.5751939415931702,0.21257264912128448,0.05934275686740875,0.13036532700061798,0.384750634431839,171.89602661132812,0.2346665859222412,0.07576190996688638,0.1619962751865387,0.05470719959519329,0.18804992735385895,0.0602042476563912,0.524444580078125,0.1775842602015473,,,0.21030035614967346,0.06887297354524322
40,0.24515614,,0.08820108,,0.116188996,,0.6862721,,0.24370097,,0.073765665,,0.14221889,,0.4545239,,180.48517,,0.22887477,,0.07274403095245362,,0.12235115,,0.031538166,,0.06762042,,0.25501698,,0.122456625,,0.028453534,,0.08048339,,0.19123773,,143.26689,,0.120011576,,0.042079105377197265,,0.19555736,,0.06846566,,0.10404887,,0.57202226,,0.18990263,,0.05067192,,0.12605208,,0.34976575,,128.15326,,0.20469496,,0.0720447063446045,,0.15887888,,0.045520764,,0.08465631,,0.37776592,,0.15773381,,0.037079226,,0.102952175,,0.26141447,,113.633736,,0.14138192,,0.0522187328338623,,0.1514661,,0.050525602,,0.09022126,,0.32380748,,0.15084082,,0.042710003,,0.09871331,,0.2632732,,42.09028,,0.16660817,,0.09549908638000489,,0.16003191,,0.051240057,,0.08839833,,0.38421762,,0.15867415,,0.042147044,,0.102762945,,0.27439982,,98.84744,,0.16420719,,0.07197356224060059,,2009-07-11,0.25260668992996216,0.09179267287254333,0.11917704343795776,0.7148222327232361,0.2513832151889801,0.07662402093410492,0.14581042528152466,0.47035300731658936,182.80726623535156,0.15057948231697083,0.03785563260316849,0.08396408706903458,0.3242907226085663,0.15007007122039795,0.032243695110082626,0.10119906812906265,0.23593103885650635,165.41477966308594,0.1925273984670639,0.06761858612298965,0.10507757216691971,0.5587894916534424,0.18427549302577972,0.05003682151436806,0.12547603249549866,0.35999783873558044,145.93716430664062,0.39239501953125,0.1463533490896225,0.17961448431015015,1.064514398574829,0.3902311325073242,0.12317872047424316,0.22357177734375,0.7401639223098755,138.8522491455078,,,,,,,,,,0.2140864133834839,0.07215291261672974,0.10706983506679535,0.5744922757148743,0.21206092834472656,0.05953168869018555,0.13013865053653717,0.3848549723625183,171.1168975830078,0.23663412034511566,0.07512477067121778,0.16821104288101196,0.05429085458187956,0.2129300981760025,0.06720544897758401,0.27345412969589233,0.0857978396349563,,,0.21210531890392303,0.06762329634058233
41,0.24446899,,0.08796454,,0.115760826,,0.68367076,,0.2430478,,0.073537335,,0.1421818,,0.4538929,,180.48444,,0.23409356,,0.07457955360412598,,0.12224154,,0.031447798,,0.06772909,,0.25512606,,0.122360975,,0.028391907,,0.080471076,,0.19070235,,143.4966,,0.117148876,,0.04109308242797852,,0.19586325,,0.06847723,,0.10425368,,0.5734992,,0.19016026,,0.05070608,,0.12635748,,0.35006812,,128.08946,,0.20805779,,0.0710062599182129,,0.15907873,,0.04589209,,0.08498286,,0.38104922,,0.15786964,,0.03706259,,0.10317216,,0.26266482,,113.08984,,0.1357259,,0.04795535564422607,,0.15189889,,0.050235916,,0.0904917,,0.321631,,0.15156251,,0.04270675,,0.09904165,,0.26260605,,41.985813,,0.15851638,,0.09154216766357422,,0.16015868,,0.05099902,,0.08859752,,0.38235593,,0.15889129,,0.042115107,,0.10296546,,0.27437696,,98.35014,,0.1612393,,0.07028735160827637,,2009-07-12,0.2518012523651123,0.09153209626674652,0.11870372295379639,0.7124036550521851,0.2506081759929657,0.07637481391429901,0.14574334025382996,0.46954503655433655,182.75672912597656,0.15046830475330353,0.03802133724093437,0.08456603437662125,0.3271830379962921,0.14978966116905212,0.032189175486564636,0.10127050429582596,0.23636110126972198,164.82815551757812,0.19414253532886505,0.06939470022916794,0.10536394268274307,0.5715981125831604,0.1855197250843048,0.0517350509762764,0.12593920528888702,0.36538293957710266,145.2682647705078,0.3910388946533203,0.15393617749214172,0.17783842980861664,1.150316596031189,0.3890400528907776,0.123905248939991,0.22373788058757782,0.7359378337860107,137.66976928710938,,,,,,,,,,0.21384038031101227,0.0724707692861557,0.1070239394903183,0.5776386260986328,0.2117263823747635,0.059643492102622986,0.13019651174545288,0.38526827096939087,170.78488159179688,0.23895558714866638,0.07635443832493535,0.16385862231254578,0.054618588579299965,0.24263331294059753,0.07815473320153955,0.3137925863265991,0.09581948649389688,,,0.21696440875530243,0.07030368888617318
42,0.2441227,,0.08749245,,0.11603099,,0.67915016,,0.24281946,,0.07346838,,0.14221032,,0.4523478,,180.82356,,0.2493677,,0.08158866882324219,,0.12235096,,0.031209955,,0.0679628,,0.25350663,,0.12251114,,0.028286692,,0.08064957,,0.19040948,,144.56541,,0.11981198,,0.042375226020812985,,0.19566837,,0.06870735,,0.10418187,,0.57196724,,0.1898711,,0.0509673,,0.12603448,,0.35209358,,126.75151,,0.21155384,,0.06968747138977051,,0.15912423,,0.04543188,,0.08580805,,0.3785823,,0.15780209,,0.036650255,,0.10368773,,0.2618788,,113.395065,,0.13624166,,0.047468533515930174,,0.15310286,,0.051785734,,0.09115892,,0.32535914,,0.15265457,,0.044193566,,0.099715926,,0.26759148,,41.06335,,0.15375578,,0.08800074577331543,,0.16055617,,0.051337905,,0.08916362,,0.38167676,,0.15924905,,0.042553913,,0.103382826,,0.27586088,,97.61672,,0.16242407,,0.0700066328048706,,2009-07-13,0.2513342499732971,0.09110472351312637,0.11893513798713684,0.7079377174377441,0.2502584457397461,0.07638666033744812,0.14568039774894714,0.46794721484184265,183.26162719726562,0.15060999989509583,0.038084976375103,0.08485186100006104,0.32751959562301636,0.1499108225107193,0.03218169882893562,0.10151182115077972,0.23700876533985138,164.3757781982422,0.19485773146152496,0.07110238075256348,0.10572542250156403,0.5821827054023743,0.18595784902572632,0.05283864587545395,0.1257977932691574,0.370472252368927,144.1379852294922,0.3882030248641968,0.15393610298633575,0.17702409625053406,1.1836881637573242,0.38554978370666504,0.12102005630731583,0.22371985018253326,0.73814457654953,138.69747924804688,,,,,,,,,,0.2136925458908081,0.07251545786857605,0.10727152228355408,0.577591061592102,0.21158042550086975,0.059751201421022415,0.13022014498710632,0.3854215443134308,170.75909423828125,0.25570863485336304,0.08401922590653157,0.16590319573879242,0.05535930620578711,0.2170386016368866,0.07124430529723667,0.29790717363357544,0.09823265856563466,,,0.22230975329875946,0.07340223780420559
43,0.2441989,,0.08759119,,0.11582802,,0.6783956,,0.24290851,,0.07370004,,0.14232996,,0.4532832,,180.85738,,0.24732693,,0.07882774353027344,,0.122485735,,0.03108221,,0.067905016,,0.25178963,,0.12263819,,0.028311025,,0.08070189,,0.19045003,,145.06236,,0.11854484,,0.0426746940612793,,0.19522136,,0.06869058,,0.10384223,,0.5683067,,0.1894762,,0.05115667,,0.12536228,,0.35162336,,124.643745,,0.2069346,,0.06770180702209473,,0.15892462,,0.044671394,,0.08603991,,0.36849895,,0.15759782,,0.036508556,,0.10374676,,0.26090267,,113.693825,,0.13733584,,0.048561081886291504,,0.15292056,,0.05159029,,0.09080838,,0.3215503,,0.1525037,,0.044607006,,0.09925045,,0.26605037,,40.59148,,0.15187795,,0.08587337493896484,,0.16043568,,0.051133577,,0.089051686,,0.37726614,,0.15912879,,0.042753242,,0.103168406,,0.2754305,,97.00669,,0.1607252,,0.06922646045684815,,2009-07-14,0.2512702941894531,0.09116058796644211,0.11866789311170578,0.7070276737213135,0.25023579597473145,0.07660317420959473,0.14566323161125183,0.4684794843196869,183.21421813964844,0.15084172785282135,0.038347672671079636,0.08459058403968811,0.32985684275627136,0.15010184049606323,0.03233190253376961,0.1014934852719307,0.23755986988544464,164.91261291503906,0.1944451779127121,0.07194964587688446,0.10514046996831894,0.5893256664276123,0.1854580044746399,0.05333758890628815,0.12539952993392944,0.37100571393966675,142.75497436523438,0.38422954082489014,0.15036329627037048,0.17594552040100098,1.1470835208892822,0.3825048804283142,0.11791032552719116,0.2214508205652237,0.7277979850769043,137.93484497070312,,,,,,,,,,0.21359826624393463,0.07268213480710983,0.10694500058889389,0.5781962275505066,0.2114996761083603,0.059923917055130005,0.1301048845052719,0.3857528865337372,170.69207763671875,0.2531377673149109,0.0809443556343183,0.16289952397346497,0.053804735162497085,0.20103982090950012,0.06533706752268471,0.28474298119544983,0.08936392952069241,,,0.21746613085269928,0.07040726470536925
44,0.24417447,,0.08769689,,0.115132354,,0.6798875,,0.24306844,,0.07381884,,0.14200717,,0.45261967,,180.15945,,0.24552576,,0.07661688804626465,,0.122703895,,0.031043394,,0.068325765,,0.2526869,,0.122811414,,0.02823296,,0.080980435,,0.190553,,145.25371,,0.12225736,,0.04457067012786865,,0.19510536,,0.06934678,,0.10375758,,0.5728791,,0.1891988,,0.051389907,,0.1251271,,0.35366887,,124.369896,,0.20593931,,0.0676182746887207,,0.1585727,,0.043750323,,0.08620198,,0.35946068,,0.15744591,,0.036226433,,0.10384827,,0.2575346,,114.187996,,0.14417875,,0.0517314863204956,,0.15336037,,0.05293245,,0.090139404,,0.32950166,,0.15307987,,0.045898285,,0.0986743,,0.26812628,,41.11752,,0.14971465,,0.0827414608001709,,0.16064623,,0.05174939,,0.0888525,,0.3802189,,0.15936041,,0.04332833,,0.10297016,,0.2765056,,97.014336,,0.16192704,,0.06922418117523194,,2009-07-15,0.2511003911495209,0.09118177741765976,0.11784204095602036,0.7083486318588257,0.2502734065055847,0.07665526121854782,0.14528994262218475,0.467337429523468,182.80592346191406,0.15112951397895813,0.03828154504299164,0.08519995212554932,0.3312816321849823,0.15034162998199463,0.03223079442977905,0.10183360427618027,0.2376510202884674,165.17044067382812,0.19411101937294006,0.07251439988613129,0.105283223092556,0.5886984467506409,0.18481764197349548,0.05395352467894554,0.12533670663833618,0.37296339869499207,141.509765625,0.38306480646133423,0.15653523802757263,0.17749552428722382,1.1786718368530273,0.3801279664039612,0.11704114824533463,0.22221682965755463,0.726548433303833,140.72415161132812,,,,,,,,,,0.2135317176580429,0.07287082076072693,0.10676143318414688,0.5798460245132446,0.21145819127559662,0.059990786015987396,0.13002543151378632,0.38544830679893494,170.43655395507812,0.2520356774330139,0.07872813335475712,0.16969707608222961,0.05688369063122195,0.21699285507202148,0.06629111276727599,0.39963942766189575,0.12611427961895175,,,0.2235463559627533,0.07124938472952579
