,Nordwest,Korall,Tasman,Süden,Südozean,Komplette Domäne,time
354,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-15 06:00:00
355,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-15 09:00:00
356,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-15 12:00:00
357,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-15 15:00:00
358,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-15 18:00:00
359,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-15 21:00:00
360,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-16 00:00:00
361,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-16 03:00:00
362,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-16 06:00:00
363,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-16 09:00:00
364,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-16 12:00:00
365,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-16 15:00:00
366,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-16 18:00:00
367,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-16 21:00:00
368,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-17 00:00:00
369,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-17 03:00:00
370,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-17 06:00:00
371,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-17 09:00:00
372,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-17 12:00:00
373,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-17 15:00:00
374,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-17 18:00:00
375,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-17 21:00:00
376,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-18 00:00:00
377,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-18 03:00:00
378,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-18 06:00:00
379,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-18 09:00:00
380,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-18 12:00:00
381,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-18 15:00:00
382,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-18 18:00:00
383,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-18 21:00:00
384,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-19 00:00:00
385,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-19 03:00:00
386,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-19 06:00:00
387,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-19 09:00:00
388,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-19 12:00:00
389,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-19 15:00:00
390,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-19 18:00:00
391,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-19 21:00:00
392,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-20 00:00:00
393,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-20 03:00:00
394,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-20 06:00:00
395,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-20 09:00:00
396,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-20 12:00:00
397,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-20 15:00:00
398,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-20 18:00:00
399,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-20 21:00:00
400,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-21 00:00:00
401,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-21 03:00:00
402,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-21 06:00:00
403,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-21 09:00:00
404,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-21 12:00:00
405,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-21 15:00:00
406,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-21 18:00:00
407,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-21 21:00:00
408,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-22 00:00:00
409,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-22 03:00:00
410,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-22 06:00:00
411,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-22 09:00:00
412,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-22 12:00:00
413,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-22 15:00:00
414,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-22 18:00:00
415,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-22 21:00:00
416,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-23 00:00:00
417,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-23 03:00:00
418,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-23 06:00:00
419,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-23 09:00:00
420,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-23 12:00:00
421,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-23 15:00:00
422,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-23 18:00:00
423,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-23 21:00:00
424,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-24 00:00:00
425,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-24 03:00:00
426,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-24 06:00:00
427,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-24 09:00:00
428,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-24 12:00:00
429,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-24 15:00:00
430,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-24 18:00:00
431,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-24 21:00:00
432,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-25 00:00:00
433,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-25 03:00:00
434,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-25 06:00:00
435,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-25 09:00:00
436,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-25 12:00:00
437,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-25 15:00:00
438,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-25 18:00:00
439,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-25 21:00:00
440,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-26 00:00:00
441,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-26 03:00:00
442,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-26 06:00:00
443,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-26 09:00:00
444,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-26 12:00:00
445,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-26 15:00:00
446,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-26 18:00:00
447,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-26 21:00:00
448,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-27 00:00:00
449,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-27 03:00:00
450,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-27 06:00:00
451,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-27 09:00:00
452,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-27 12:00:00
453,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-27 15:00:00
454,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-27 18:00:00
455,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-27 21:00:00
456,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-28 00:00:00
457,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-28 03:00:00
458,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-28 06:00:00
459,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-28 09:00:00
460,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-28 12:00:00
461,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-28 15:00:00
462,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-28 18:00:00
463,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-28 21:00:00
464,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-29 00:00:00
465,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-29 03:00:00
466,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-29 06:00:00
467,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-29 09:00:00
468,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-29 12:00:00
469,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-29 15:00:00
470,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-29 18:00:00
471,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-29 21:00:00
472,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-30 00:00:00
473,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-30 03:00:00
474,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-30 06:00:00
475,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-30 09:00:00
476,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-30 12:00:00
477,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-30 15:00:00
478,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-30 18:00:00
479,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-30 21:00:00
480,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-31 00:00:00
481,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-31 03:00:00
482,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-31 06:00:00
483,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-31 09:00:00
484,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-31 12:00:00
485,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-31 15:00:00
486,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-31 18:00:00
487,0.0,0.0,0.0,0.0,0.0,0.0,2009-07-31 21:00:00
488,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-01 00:00:00
489,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-01 03:00:00
490,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-01 06:00:00
491,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-01 09:00:00
492,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-01 12:00:00
493,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-01 15:00:00
494,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-01 18:00:00
495,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-01 21:00:00
496,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-02 00:00:00
497,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-02 03:00:00
498,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-02 06:00:00
499,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-02 09:00:00
500,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-02 12:00:00
501,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-02 15:00:00
502,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-02 18:00:00
503,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-02 21:00:00
504,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-03 00:00:00
505,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-03 03:00:00
506,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-03 06:00:00
507,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-03 09:00:00
508,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-03 12:00:00
509,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-03 15:00:00
510,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-03 18:00:00
511,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-03 21:00:00
512,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-04 00:00:00
513,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-04 03:00:00
514,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-04 06:00:00
515,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-04 09:00:00
516,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-04 12:00:00
517,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-04 15:00:00
518,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-04 18:00:00
519,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-04 21:00:00
520,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-05 00:00:00
521,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-05 03:00:00
522,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-05 06:00:00
523,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-05 09:00:00
524,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-05 12:00:00
525,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-05 15:00:00
526,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-05 18:00:00
527,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-05 21:00:00
528,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-06 00:00:00
529,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-06 03:00:00
530,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-06 06:00:00
531,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-06 09:00:00
532,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-06 12:00:00
533,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-06 15:00:00
534,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-06 18:00:00
535,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-06 21:00:00
536,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-07 00:00:00
537,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-07 03:00:00
538,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-07 06:00:00
539,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-07 09:00:00
540,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-07 12:00:00
541,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-07 15:00:00
542,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-07 18:00:00
543,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-07 21:00:00
544,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-08 00:00:00
545,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-08 03:00:00
546,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-08 06:00:00
547,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-08 09:00:00
548,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-08 12:00:00
549,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-08 15:00:00
550,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-08 18:00:00
551,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-08 21:00:00
552,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-09 00:00:00
553,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-09 03:00:00
554,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-09 06:00:00
555,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-09 09:00:00
556,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-09 12:00:00
557,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-09 15:00:00
558,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-09 18:00:00
559,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-09 21:00:00
560,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-10 00:00:00
561,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-10 03:00:00
562,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-10 06:00:00
563,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-10 09:00:00
564,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-10 12:00:00
565,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-10 15:00:00
566,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-10 18:00:00
567,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-10 21:00:00
568,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-11 00:00:00
569,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-11 03:00:00
570,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-11 06:00:00
571,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-11 09:00:00
572,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-11 12:00:00
573,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-11 15:00:00
574,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-11 18:00:00
575,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-11 21:00:00
576,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-12 00:00:00
577,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-12 03:00:00
578,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-12 06:00:00
579,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-12 09:00:00
580,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-12 12:00:00
581,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-12 15:00:00
582,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-12 18:00:00
583,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-12 21:00:00
584,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-13 00:00:00
585,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-13 03:00:00
586,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-13 06:00:00
587,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-13 09:00:00
588,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-13 12:00:00
589,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-13 15:00:00
590,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-13 18:00:00
591,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-13 21:00:00
592,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-14 00:00:00
593,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-14 03:00:00
594,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-14 06:00:00
595,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-14 09:00:00
596,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-14 12:00:00
597,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-14 15:00:00
598,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-14 18:00:00
599,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-14 21:00:00
600,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-15 00:00:00
601,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-15 03:00:00
602,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-15 06:00:00
603,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-15 09:00:00
604,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-15 12:00:00
605,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-15 15:00:00
606,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-15 18:00:00
607,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-15 21:00:00
608,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-16 00:00:00
609,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-16 03:00:00
610,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-16 06:00:00
611,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-16 09:00:00
612,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-16 12:00:00
613,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-16 15:00:00
614,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-16 18:00:00
615,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-16 21:00:00
616,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-17 00:00:00
617,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-17 03:00:00
618,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-17 06:00:00
619,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-17 09:00:00
620,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-17 12:00:00
621,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-17 15:00:00
622,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-17 18:00:00
623,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-17 21:00:00
624,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-18 00:00:00
625,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-18 03:00:00
626,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-18 06:00:00
627,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-18 09:00:00
628,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-18 12:00:00
629,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-18 15:00:00
630,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-18 18:00:00
631,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-18 21:00:00
632,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-19 00:00:00
633,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-19 03:00:00
634,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-19 06:00:00
635,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-19 09:00:00
636,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-19 12:00:00
637,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-19 15:00:00
638,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-19 18:00:00
639,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-19 21:00:00
640,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-20 00:00:00
641,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-20 03:00:00
642,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-20 06:00:00
643,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-20 09:00:00
644,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-20 12:00:00
645,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-20 15:00:00
646,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-20 18:00:00
647,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-20 21:00:00
648,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-21 00:00:00
649,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-21 03:00:00
650,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-21 06:00:00
651,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-21 09:00:00
652,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-21 12:00:00
653,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-21 15:00:00
654,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-21 18:00:00
655,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-21 21:00:00
656,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-22 00:00:00
657,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-22 03:00:00
658,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-22 06:00:00
659,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-22 09:00:00
660,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-22 12:00:00
661,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-22 15:00:00
662,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-22 18:00:00
663,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-22 21:00:00
664,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-23 00:00:00
665,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-23 03:00:00
666,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-23 06:00:00
667,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-23 09:00:00
668,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-23 12:00:00
669,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-23 15:00:00
670,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-23 18:00:00
671,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-23 21:00:00
672,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-24 00:00:00
673,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-24 03:00:00
674,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-24 06:00:00
675,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-24 09:00:00
676,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-24 12:00:00
677,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-24 15:00:00
678,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-24 18:00:00
679,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-24 21:00:00
680,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-25 00:00:00
681,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-25 03:00:00
682,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-25 06:00:00
683,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-25 09:00:00
684,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-25 12:00:00
685,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-25 15:00:00
686,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-25 18:00:00
687,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-25 21:00:00
688,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-26 00:00:00
689,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-26 03:00:00
690,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-26 06:00:00
691,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-26 09:00:00
692,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-26 12:00:00
693,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-26 15:00:00
694,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-26 18:00:00
695,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-26 21:00:00
696,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-27 00:00:00
697,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-27 03:00:00
698,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-27 06:00:00
699,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-27 09:00:00
700,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-27 12:00:00
701,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-27 15:00:00
702,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-27 18:00:00
703,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-27 21:00:00
704,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-28 00:00:00
705,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-28 03:00:00
706,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-28 06:00:00
707,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-28 09:00:00
708,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-28 12:00:00
709,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-28 15:00:00
710,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-28 18:00:00
711,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-28 21:00:00
